date,store_id,product_id,price,units,revenue,promo,stockout,holiday_window,anomaly
2023-10-20,S06,P09,25.82,16,413.16,0,0,0,none
2023-10-20,S06,P10,26.52,10,265.21,0,0,0,none
2023-10-20,S06,P11,22.08,12,264.96,0,0,0,none
2023-10-20,S06,P12,16.33,17,277.54,0,0,0,none
2023-10-20,S07,P01,12.07,16,193.07,0,0,0,none
2023-10-20,S07,P02,26.69,14,373.7,0,0,0,none
2023-10-20,S07,P03,42.05,13,546.62,0,0,0,none
2023-10-20,S07,P04,23.06,14,322.83,0,0,0,none
2023-10-20,S07,P05,22.15,5,110.75,0,0,0,none
2023-10-20,S07,P06,25.02,17,425.39,0,0,0,none
2023-10-20,S07,P07,27.57,17,468.68,0,0,0,none
2023-10-20,S07,P08,24.24,20,484.84,0,0,0,none
2023-10-20,S07,P09,29.97,18,539.52,0,0,0,none
2023-10-20,S07,P10,10.74,7,75.19,0,0,0,none
2023-10-20,S07,P11,33.17,14,464.43,0,0,0,none
2023-10-20,S07,P12,25.62,8,204.97,0,0,0,none
2023-10-20,S08,P01,21.7,14,303.86,0,0,0,none
2023-10-20,S08,P02,21.71,21,456.0,0,0,0,none
2023-10-20,S08,P03,15.67,12,187.98,0,0,0,none
2023-10-20,S08,P04,10.57,14,148.02,0,0,0,none
2023-10-20,S08,P05,34.95,5,174.74,0,0,0,none
2023-10-20,S08,P06,25.03,15,375.49,0,0,0,none
2023-10-20,S08,P07,13.6,19,258.48,0,0,0,none
2023-10-20,S08,P08,27.37,10,273.72,0,0,0,none
2023-10-20,S08,P09,18.47,12,221.6,0,0,0,none
2023-10-20,S08,P10,38.3,9,344.71,0,0,0,none
2023-10-20,S08,P11,32.22,7,225.57,0,0,0,none
2023-10-20,S08,P12,30.16,7,211.1,0,0,0,none
2023-10-21,S01,P01,18.68,16,298.94,0,0,0,none
2023-10-21,S01,P02,33.43,19,635.2,0,0,0,none
2023-10-21,S01,P03,15.2,14,212.8,0,0,0,none
2023-10-21,S01,P04,28.13,15,421.88,0,0,0,none
2023-10-21,S01,P05,12.75,9,114.75,0,0,0,none
2023-10-21,S01,P06,16.72,16,267.47,0,0,0,none
2023-10-21,S01,P07,14.2,17,241.43,0,0,0,none
2023-10-21,S01,P08,26.27,16,420.24,0,0,0,none
2023-10-21,S01,P09,6.95,17,118.18,0,0,0,none
2023-10-21,S01,P10,38.43,6,230.58,0,0,0,none
2023-10-21,S01,P11,28.58,12,342.93,0,0,0,none
2023-10-21,S01,P12,21.48,11,236.24,0,0,0,none
2023-10-21,S02,P01,21.41,20,428.21,0,0,0,none
2023-10-21,S02,P02,24.37,18,438.72,0,0,0,none
2023-10-21,S02,P03,12.38,4,49.54,0,0,0,none
2023-10-21,S02,P04,18.6,17,316.26,0,0,0,none
2023-10-21,S02,P05,8.49,5,42.45,0,0,0,none
2023-10-21,S02,P06,20.9,19,397.13,0,0,0,none
2023-10-21,S02,P07,23.72,14,332.15,0,0,0,none
2023-10-21,S02,P08,27.52,22,605.39,0,0,0,none
2023-10-21,S02,P09,26.53,16,424.49,0,0,0,none
2023-10-21,S02,P10,14.55,18,261.87,0,0,0,none
2023-10-21,S02,P11,9.15,13,118.95,0,0,0,none
2023-10-21,S02,P12,33.22,14,465.05,0,0,0,none
2023-10-21,S03,P01,17.52,24,420.36,0,0,0,none
2023-10-21,S03,P02,21.29,12,255.44,0,0,0,none
2023-10-21,S03,P03,20.4,11,224.35,0,0,0,none
2023-10-21,S03,P04,14.71,16,235.37,0,0,0,none
2023-10-21,S03,P05,23.79,7,166.54,0,0,0,none
2023-10-21,S03,P06,17.03,17,289.45,0,0,0,none
2023-10-21,S03,P07,18.31,14,256.28,0,0,0,none
2023-10-21,S03,P08,16.93,20,338.66,0,0,0,none
2023-10-21,S03,P09,10.57,14,148.04,0,0,0,none
2023-10-21,S03,P10,28.67,8,229.36,0,0,0,none
2023-10-21,S03,P11,21.12,14,295.69,0,0,0,none
2023-10-21,S03,P12,20.31,17,345.19,0,0,0,none
2023-10-21,S04,P01,5.1,23,117.36,0,0,0,none
2023-10-21,S04,P02,20.99,38,797.45,0,0,0,none
2023-10-21,S04,P03,16.84,10,168.39,0,0,0,none
2023-10-21,S04,P04,12.65,17,215.06,0,0,0,none
2023-10-21,S04,P05,29.96,5,149.8,0,0,0,none
2023-10-21,S04,P06,29.47,19,560.01,0,0,0,none
2023-10-21,S04,P07,18.38,12,220.54,0,0,0,none
2023-10-21,S04,P08,15.57,23,358.02,0,0,0,none
2023-10-21,S04,P09,14.95,22,328.91,0,0,0,none
2023-10-21,S04,P10,50.63,9,455.66,0,0,0,none
2023-10-21,S04,P11,33.38,10,333.83,0,0,0,none
2023-10-21,S04,P12,20.48,8,163.88,0,0,0,none
2023-10-21,S05,P01,26.35,18,474.31,0,0,0,none
2023-10-21,S05,P02,26.36,20,527.29,0,0,0,none
2023-10-21,S05,P03,16.9,11,185.86,0,0,0,none
2023-10-21,S05,P04,25.17,19,478.17,0,0,0,none
2023-10-21,S05,P05,29.5,6,176.98,0,0,0,none
2023-10-21,S05,P06,6.1,26,158.72,0,0,0,none
2023-10-21,S05,P07,18.7,21,392.8,0,0,0,none
2023-10-21,S05,P08,23.37,18,420.73,0,0,0,none
2023-10-21,S05,P09,27.8,9,250.2,0,0,0,none
2023-10-21,S05,P10,21.74,11,239.1,0,0,0,none
2023-10-21,S05,P11,32.08,13,417.01,0,0,0,none
2023-10-21,S05,P12,30.57,11,336.3,0,0,0,none
2023-10-21,S06,P01,20.67,24,496.14,0,0,0,none
2023-10-21,S06,P02,31.81,14,445.27,0,0,0,none
2023-10-21,S06,P03,30.03,13,390.36,0,0,0,none
2023-10-21,S06,P04,19.32,10,193.23,0,0,0,none
2023-10-21,S06,P05,22.18,14,310.49,0,0,0,none
2023-10-21,S06,P06,11.75,25,293.72,0,0,0,none
2023-10-21,S06,P07,9.11,26,236.86,0,0,0,none
2023-10-21,S06,P08,16.29,21,342.06,0,0,0,none
2023-10-21,S06,P09,17.58,15,263.75,0,0,0,none
2023-10-21,S06,P10,24.46,12,293.54,0,0,0,none
2023-10-21,S06,P11,12.11,20,242.13,0,0,0,none
2023-10-21,S06,P12,6.67,16,106.7,0,0,0,none
2023-10-21,S07,P01,13.33,15,199.89,0,0,0,none
2023-10-21,S07,P02,21.44,16,342.97,0,0,0,none
2023-10-21,S07,P03,18.15,20,362.94,0,0,0,none
2023-10-21,S07,P04,21.39,17,363.68,0,0,0,none
2023-10-21,S07,P05,17.75,5,88.73,0,0,0,none
2023-10-21,S07,P06,26.18,20,523.65,0,0,0,none
2023-10-21,S07,P07,24.46,14,342.43,0,0,0,none
2023-10-21,S07,P08,24.61,21,516.75,0,0,0,none
2023-10-21,S07,P09,12.9,21,270.99,0,0,0,none
2023-10-21,S07,P10,15.79,18,284.18,0,0,0,none
2023-10-21,S07,P11,32.62,15,489.32,0,0,0,none
2023-10-21,S07,P12,16.32,5,81.59,0,0,0,none
2023-10-21,S08,P01,10.98,11,120.73,0,0,0,none
2023-10-21,S08,P02,19.33,13,251.23,0,0,0,none
2023-10-21,S08,P03,21.08,14,295.16,0,0,0,none
2023-10-21,S08,P04,18.6,12,223.21,0,0,0,none
2023-10-21,S08,P05,24.53,7,171.74,0,0,0,none
2023-10-21,S08,P06,25.55,22,562.08,0,0,0,none
2023-10-21,S08,P07,39.85,13,517.99,0,0,0,none
2023-10-21,S08,P08,34.21,13,444.69,0,0,0,none
2023-10-21,S08,P09,16.2,17,275.47,0,0,0,none
2023-10-21,S08,P10,29.16,8,233.31,0,0,0,none
2023-10-21,S08,P11,34.6,8,276.81,0,0,0,none
2023-10-21,S08,P12,30.89,14,432.46,0,0,0,none
2023-10-22,S01,P01,23.36,19,443.91,0,0,0,none
2023-10-22,S01,P02,17.72,13,230.42,0,0,0,none
2023-10-22,S01,P03,27.46,9,247.18,0,0,0,none
2023-10-22,S01,P04,23.16,17,393.71,0,0,0,none
2023-10-22,S01,P05,15.07,11,165.74,0,0,0,none
2023-10-22,S01,P06,28.44,20,568.88,0,0,0,none
2023-10-22,S01,P07,22.45,11,246.93,0,0,0,none
2023-10-22,S01,P08,21.83,18,393.01,0,0,0,none
2023-10-22,S01,P09,18.09,13,235.11,0,0,0,none
2023-10-22,S01,P10,11.14,6,66.85,0,0,0,none
2023-10-22,S01,P11,30.18,10,301.82,0,0,0,none
2023-10-22,S01,P12,34.79,14,487.05,0,0,0,none
2023-10-22,S02,P01,28.89,14,404.52,0,0,0,none
2023-10-22,S02,P02,5.94,21,124.68,0,0,0,none
2023-10-22,S02,P03,21.76,12,261.15,0,0,0,none
2023-10-22,S02,P04,21.6,19,410.35,0,0,0,none
2023-10-22,S02,P05,5.41,9,48.67,0,0,0,none
2023-10-22,S02,P06,19.91,25,497.63,0,0,0,none
2023-10-22,S02,P07,15.2,18,273.65,0,0,0,none
2023-10-22,S02,P08,23.43,25,585.65,0,0,0,none
2023-10-22,S02,P09,31.44,24,754.45,0,0,0,none
2023-10-22,S02,P10,11.97,6,71.82,0,0,0,none
2023-10-22,S02,P11,19.55,13,254.12,0,0,0,none
2023-10-22,S02,P12,28.83,9,259.43,0,0,0,none
2023-10-22,S03,P01,15.56,14,217.81,0,0,0,none
2023-10-22,S03,P02,18.39,19,349.38,0,0,0,none
2023-10-22,S03,P03,20.91,6,125.47,0,0,0,none
2023-10-22,S03,P04,15.68,20,313.7,0,0,0,none
2023-10-22,S03,P05,11.36,9,102.2,0,0,0,none
2023-10-22,S03,P06,7.67,18,138.02,0,0,0,none
2023-10-22,S03,P07,18.37,18,330.69,0,0,0,none
2023-10-22,S03,P08,6.47,17,110.03,0,0,0,none
2023-10-22,S03,P09,41.22,23,948.03,0,0,0,none
2023-10-22,S03,P10,22.92,4,91.69,0,0,0,none
2023-10-22,S03,P11,25.04,12,300.47,0,0,0,none
2023-10-22,S03,P12,25.78,16,412.52,0,0,0,none
2023-10-22,S04,P01,26.15,17,444.62,0,0,0,none
2023-10-22,S04,P02,30.9,21,648.99,0,0,0,none
2023-10-22,S04,P03,24.7,18,444.68,0,0,0,none
2023-10-22,S04,P04,18.78,21,394.31,0,0,0,none
2023-10-22,S04,P05,23.8,9,214.22,0,0,0,none
2023-10-22,S04,P06,14.82,20,296.42,0,0,0,none
2023-10-22,S04,P07,38.13,23,876.91,0,0,0,none
2023-10-22,S04,P08,22.38,19,425.21,0,0,0,none
2023-10-22,S04,P09,32.89,15,493.42,0,0,0,none
2023-10-22,S04,P10,28.94,14,405.12,0,0,0,none
2023-10-22,S04,P11,27.29,17,463.85,0,0,0,none
2023-10-22,S04,P12,18.29,17,310.96,0,0,0,none
2023-10-22,S05,P01,16.7,14,233.84,0,0,0,none
2023-10-22,S05,P02,16.55,17,281.31,0,0,0,none
2023-10-22,S05,P03,20.7,15,310.49,0,0,0,none
2023-10-22,S05,P04,14.63,15,219.44,0,0,0,none
2023-10-22,S05,P05,12.63,8,101.03,0,0,0,none
2023-10-22,S05,P06,6.76,16,108.19,0,0,0,none
2023-10-22,S05,P07,6.94,21,145.67,0,0,0,none
2023-10-22,S05,P08,26.75,27,722.36,0,0,0,none
2023-10-22,S05,P09,37.87,18,681.62,0,0,0,none
2023-10-22,S05,P10,19.14,13,248.81,0,0,0,none
2023-10-22,S05,P11,23.18,9,208.6,0,0,0,none
2023-10-22,S05,P12,19.19,15,287.9,0,0,0,none
2023-10-22,S06,P01,16.52,22,363.55,0,0,0,none
2023-10-22,S06,P02,27.43,21,576.01,0,0,0,none
2023-10-22,S06,P03,25.81,16,412.95,0,0,0,none
2023-10-22,S06,P04,21.68,16,346.87,0,0,0,none
2023-10-22,S06,P05,9.2,12,110.45,0,0,0,none
2023-10-22,S06,P06,3.3,26,85.82,0,0,0,none
2023-10-22,S06,P07,33.0,19,627.02,0,0,0,none
2023-10-22,S06,P08,25.7,25,642.55,0,0,0,none
2023-10-22,S06,P09,31.64,15,474.6,0,0,0,none
2023-10-22,S06,P10,25.53,12,306.35,0,0,0,none
2023-10-22,S06,P11,24.89,22,547.67,0,0,0,none
2023-10-22,S06,P12,28.37,20,567.49,0,0,0,none
2023-10-22,S07,P01,30.37,20,607.44,0,0,0,none
2023-10-22,S07,P02,25.39,21,533.1,0,0,0,none
2023-10-22,S07,P03,15.36,18,276.46,0,0,0,none
2023-10-22,S07,P04,22.91,16,366.48,0,0,0,none
2023-10-22,S07,P05,19.02,10,190.22,0,0,0,none
2023-10-22,S07,P06,27.76,26,721.72,0,0,0,none
2023-10-22,S07,P07,26.08,14,365.14,0,0,0,none
2023-10-22,S07,P08,19.87,19,377.46,0,0,0,none
2023-10-22,S07,P09,33.86,24,812.73,0,0,0,none
2023-10-22,S07,P10,19.02,13,247.24,0,0,0,none
2023-10-22,S07,P11,23.59,15,353.88,0,0,0,none
2023-10-22,S07,P12,20.26,10,202.56,0,0,0,none
2023-10-22,S08,P01,13.41,14,187.68,0,0,0,none
2023-10-22,S08,P02,23.69,15,355.33,0,0,0,none
2023-10-22,S08,P03,28.77,9,258.93,0,0,0,none
2023-10-22,S08,P04,21.37,16,342.0,0,0,0,none
2023-10-22,S08,P05,17.42,5,87.09,0,0,0,none
2023-10-22,S08,P06,32.03,9,288.27,0,0,0,none
2023-10-22,S08,P07,31.74,8,253.9,0,0,0,none
2023-10-22,S08,P08,39.91,22,878.03,0,0,0,none
2023-10-22,S08,P09,25.76,11,283.37,0,0,0,none
2023-10-22,S08,P10,37.53,10,375.31,0,0,0,none
2023-10-22,S08,P11,26.26,10,262.59,0,0,0,none
2023-10-22,S08,P12,28.39,7,198.7,0,0,0,none
2023-10-23,S01,P01,22.71,12,272.47,0,0,0,none
2023-10-23,S01,P02,13.73,16,219.65,0,0,0,none
2023-10-23,S01,P03,21.12,9,190.12,0,0,0,none
2023-10-23,S01,P04,10.26,16,164.22,0,0,0,none
2023-10-23,S01,P05,32.37,4,129.46,0,0,0,none
2023-10-23,S01,P06,29.63,15,444.47,0,0,0,none
2023-10-23,S01,P07,29.86,13,388.16,0,0,0,none
2023-10-23,S01,P08,25.93,17,440.85,0,0,0,none
2023-10-23,S01,P09,24.82,22,545.99,0,0,0,none
2023-10-23,S01,P10,27.19,7,190.35,0,0,0,none
2023-10-23,S01,P11,22.84,11,251.21,0,0,0,none
2023-10-23,S01,P12,28.36,16,453.76,0,0,0,none
2023-10-23,S02,P01,21.43,15,321.4,0,0,0,none
2023-10-23,S02,P02,18.39,23,423.01,0,0,0,none
2023-10-23,S02,P03,26.85,14,375.85,0,0,0,none
2023-10-23,S02,P04,16.87,17,286.84,0,0,0,none
2023-10-23,S02,P05,26.0,11,286.01,0,0,0,none
2023-10-23,S02,P06,9.2,22,202.5,0,0,0,none
2023-10-23,S02,P07,15.82,20,316.48,0,0,0,none
2023-10-23,S02,P08,10.76,21,225.87,0,0,0,none
2023-10-23,S02,P09,22.37,22,492.09,0,0,0,none
2023-10-23,S02,P10,23.2,3,69.6,0,0,0,none
2023-10-23,S02,P11,31.8,18,572.32,0,0,0,none
2023-10-23,S02,P12,16.04,11,176.42,0,0,0,none
2023-10-23,S03,P01,26.41,16,422.64,0,0,0,none
2023-10-23,S03,P02,26.74,13,347.67,0,0,0,none
2023-10-23,S03,P03,20.45,11,224.98,0,0,0,none
2023-10-23,S03,P04,26.78,10,267.75,0,0,0,none
2023-10-23,S03,P05,13.07,6,78.43,0,0,0,none
2023-10-23,S03,P06,20.14,20,402.82,0,0,0,none
2023-10-23,S03,P07,27.74,8,221.9,0,0,0,none
2023-10-23,S03,P08,10.75,22,236.61,0,0,0,none
2023-10-23,S03,P09,31.3,19,594.7,0,0,0,none
2023-10-23,S03,P10,16.18,11,177.94,0,0,0,none
2023-10-23,S03,P11,25.74,10,257.38,0,0,0,none
2023-10-23,S03,P12,31.34,13,407.44,0,0,0,none
2023-10-23,S04,P01,27.29,20,545.76,0,0,0,none
2023-10-23,S04,P02,29.76,19,565.44,0,0,0,none
2023-10-23,S04,P03,32.68,8,261.42,0,0,0,none
2023-10-23,S04,P04,25.2,20,503.97,0,0,0,none
2023-10-23,S04,P05,30.61,12,367.34,0,0,0,none
2023-10-23,S04,P06,20.51,25,512.78,0,0,0,none
2023-10-23,S04,P07,21.08,20,421.55,0,0,0,none
2023-10-23,S04,P08,14.4,19,273.55,0,0,0,none
2023-10-23,S04,P09,23.01,22,506.31,0,0,0,none
2023-10-23,S04,P10,34.04,14,476.49,0,0,0,none
2023-10-23,S04,P11,25.8,7,180.63,0,0,0,none
2023-10-23,S04,P12,34.99,19,664.82,0,0,0,none
2023-10-23,S05,P01,9.51,23,218.66,0,0,0,none
2023-10-23,S05,P02,18.42,8,147.4,0,0,0,none
2023-10-23,S05,P03,27.65,7,193.55,0,0,0,none
2023-10-23,S05,P04,15.25,9,137.29,0,0,0,none
2023-10-23,S05,P05,23.27,3,69.81,0,0,0,none
2023-10-23,S05,P06,3.0,20,60.0,0,0,0,none
2023-10-23,S05,P07,12.26,16,196.19,0,0,0,none
2023-10-23,S05,P08,36.62,16,585.87,0,0,0,none
2023-10-23,S05,P09,21.1,15,316.51,0,0,0,none
2023-10-23,S05,P10,33.15,4,132.62,0,0,0,none
2023-10-23,S05,P11,29.99,13,389.81,0,0,0,none
2023-10-23,S05,P12,36.39,10,363.95,0,0,0,none
2023-10-23,S06,P01,19.1,9,171.91,0,0,0,none
2023-10-23,S06,P02,26.64,20,532.81,0,0,0,none
2023-10-23,S06,P03,7.14,10,71.35,0,0,0,none
2023-10-23,S06,P04,27.42,17,466.22,0,0,0,none
2023-10-23,S06,P05,11.67,16,186.76,0,0,0,none
2023-10-23,S06,P06,19.38,17,329.44,0,0,0,none
2023-10-23,S06,P07,25.11,20,502.28,0,0,0,none
2023-10-23,S06,P08,38.82,25,970.57,0,0,0,none
2023-10-23,S06,P09,31.71,21,665.99,0,0,0,none
2023-10-23,S06,P10,31.76,10,317.61,0,0,0,none
2023-10-23,S06,P11,22.01,24,528.17,0,0,0,none
2023-10-23,S06,P12,29.7,20,594.08,0,0,0,none
2023-10-23,S07,P01,18.71,22,411.67,0,0,0,none
2023-10-23,S07,P02,12.65,15,189.73,0,0,0,none
2023-10-23,S07,P03,8.57,12,102.8,0,0,0,none
2023-10-23,S07,P04,22.52,22,495.34,0,0,0,none
2023-10-23,S07,P05,24.45,12,293.44,0,0,0,none
2023-10-23,S07,P06,29.33,22,645.28,0,0,0,none
2023-10-23,S07,P07,21.22,24,509.21,0,0,0,none
2023-10-23,S07,P08,24.77,20,495.44,0,0,0,none
2023-10-23,S07,P09,29.93,20,598.66,0,0,0,none
2023-10-23,S07,P10,21.27,8,170.14,0,0,0,none
2023-10-23,S07,P11,31.56,9,284.05,0,0,0,none
2023-10-23,S07,P12,27.94,10,279.38,0,0,0,none
2023-10-23,S08,P01,22.12,10,221.16,0,0,0,none
2023-10-23,S08,P02,17.9,16,286.35,0,0,0,none
2023-10-23,S08,P03,18.96,6,113.77,0,0,0,none
2023-10-23,S08,P04,9.53,10,95.32,0,0,0,none
2023-10-23,S08,P05,30.29,10,302.87,0,0,0,none
2023-10-23,S08,P06,20.55,9,184.94,0,0,0,none
2023-10-23,S08,P07,13.76,10,137.64,0,0,0,none
2023-10-23,S08,P08,31.59,11,347.44,0,0,0,none
2023-10-23,S08,P09,30.04,18,540.75,0,0,0,none
2023-10-23,S08,P10,40.18,4,160.71,0,0,0,none
2023-10-23,S08,P11,37.62,13,489.01,0,0,0,none
2023-10-23,S08,P12,26.83,11,295.17,0,0,0,none
2023-10-24,S01,P01,11.34,13,147.39,0,0,0,none
2023-10-24,S01,P02,23.44,24,562.46,0,0,0,none
2023-10-24,S01,P03,19.83,16,317.3,0,0,0,none
2023-10-24,S01,P04,31.53,8,252.22,0,0,0,none
2023-10-24,S01,P05,20.54,8,164.28,0,0,0,none
2023-10-24,S01,P06,23.92,16,382.65,0,0,0,none
2023-10-24,S01,P07,17.14,14,239.97,0,0,0,none
2023-10-24,S01,P08,31.05,13,403.69,0,0,0,none
2023-10-24,S01,P09,22.79,14,319.05,0,0,0,none
2023-10-24,S01,P10,10.55,5,52.73,0,0,0,none
2023-10-24,S01,P11,26.02,13,338.31,0,0,0,none
2023-10-24,S01,P12,28.22,13,366.9,0,0,0,none
2023-10-24,S02,P01,24.13,10,241.25,0,0,0,none
2023-10-24,S02,P02,22.39,16,358.27,0,0,0,none
2023-10-24,S02,P03,13.46,17,228.8,0,0,0,none
2023-10-24,S02,P04,30.53,14,427.46,0,0,0,none
2023-10-24,S02,P05,12.83,10,128.33,0,0,0,none
2023-10-24,S02,P06,17.41,23,400.48,0,0,0,none
2023-10-24,S02,P07,37.17,24,892.18,0,0,0,none
2023-10-24,S02,P08,17.14,18,308.6,0,0,0,none
2023-10-24,S02,P09,35.76,17,607.88,0,0,0,none
2023-10-24,S02,P10,18.29,7,128.03,0,0,0,none
2023-10-24,S02,P11,15.7,7,109.88,0,0,0,none
2023-10-24,S02,P12,10.54,8,84.35,0,0,0,none
2023-10-24,S03,P01,20.6,15,309.02,0,0,0,none
2023-10-24,S03,P02,22.49,16,359.82,0,0,0,none
2023-10-24,S03,P03,13.26,12,159.08,0,0,0,none
2023-10-24,S03,P04,3.0,18,54.0,0,0,0,none
2023-10-24,S03,P05,15.07,12,180.87,0,0,0,none
2023-10-24,S03,P06,21.85,9,196.67,0,0,0,none
2023-10-24,S03,P07,12.74,15,191.05,0,0,0,none
2023-10-24,S03,P08,22.85,18,411.39,0,0,0,none
2023-10-24,S03,P09,18.34,13,238.42,0,0,0,none
2023-10-24,S03,P10,49.05,14,686.64,0,0,0,none
2023-10-24,S03,P11,34.95,13,454.32,0,0,0,none
2023-10-24,S03,P12,18.58,15,278.74,0,0,0,none
2023-10-24,S04,P01,5.35,22,117.64,0,0,0,none
2023-10-24,S04,P02,12.59,22,276.9,0,0,0,none
2023-10-24,S04,P03,21.49,14,300.84,0,0,0,none
2023-10-24,S04,P04,30.55,19,580.37,0,0,0,none
2023-10-24,S04,P05,22.85,12,274.2,0,0,0,none
2023-10-24,S04,P06,18.27,13,237.48,0,0,0,none
2023-10-24,S04,P07,22.04,21,462.82,0,0,0,none
2023-10-24,S04,P08,29.98,32,959.39,0,0,0,none
2023-10-24,S04,P09,21.44,22,471.66,0,0,0,none
2023-10-24,S04,P10,39.04,9,351.32,0,0,0,none
2023-10-24,S04,P11,15.11,15,226.64,0,0,0,none
2023-10-24,S04,P12,10.89,22,239.61,0,0,0,none
2023-10-24,S05,P01,22.69,9,204.17,0,0,0,none
2023-10-24,S05,P02,21.61,12,259.35,0,0,0,none
2023-10-24,S05,P03,5.68,14,79.53,0,0,0,none
2023-10-24,S05,P04,17.57,16,281.19,0,0,0,none
2023-10-24,S05,P05,23.51,8,188.12,0,0,0,none
2023-10-24,S05,P06,31.67,21,665.1,0,0,0,none
2023-10-24,S05,P07,28.94,14,405.1,0,0,0,none
2023-10-24,S05,P08,8.43,18,151.8,0,0,0,none
2023-10-24,S05,P09,18.74,20,374.8,0,0,0,none
2023-10-24,S05,P10,29.95,9,269.57,0,0,0,none
2023-10-24,S05,P11,20.35,10,203.51,0,0,0,none
2023-10-24,S05,P12,25.76,14,360.57,0,0,0,none
2023-10-24,S06,P01,23.0,19,437.06,0,0,0,none
2023-10-24,S06,P02,32.78,18,590.04,0,0,0,none
2023-10-24,S06,P03,19.33,12,231.94,0,0,0,none
2023-10-24,S06,P04,27.35,19,519.6,0,0,0,none
2023-10-24,S06,P05,24.63,7,172.42,0,0,0,none
2023-10-24,S06,P06,9.01,28,252.36,0,0,0,none
2023-10-24,S06,P07,13.9,12,166.74,0,0,0,none
2023-10-24,S06,P08,37.0,24,888.08,0,0,0,none
2023-10-24,S06,P09,33.65,19,639.43,0,0,0,none
2023-10-24,S06,P10,24.99,13,324.86,0,0,0,none
2023-10-24,S06,P11,14.53,13,188.95,0,0,0,none
2023-10-24,S06,P12,28.14,16,450.19,0,0,0,none
2023-10-24,S07,P01,20.12,10,201.19,0,0,0,none
2023-10-24,S07,P02,21.15,20,422.99,0,0,0,none
2023-10-24,S07,P03,23.8,15,357.01,0,0,0,none
2023-10-24,S07,P04,20.56,15,308.46,0,0,0,none
2023-10-24,S07,P05,7.26,5,36.28,0,0,0,none
2023-10-24,S07,P06,17.26,25,431.6,0,0,0,none
2023-10-24,S07,P07,26.32,9,236.91,0,0,0,none
2023-10-24,S07,P08,27.76,18,499.73,0,0,0,none
2023-10-24,S07,P09,16.74,18,301.28,0,0,0,none
2023-10-24,S07,P10,7.43,4,29.7,0,0,0,none
2023-10-24,S07,P11,21.42,11,235.65,0,0,0,none
2023-10-24,S07,P12,28.99,15,434.85,0,0,0,none
2023-10-24,S08,P01,11.36,14,159.0,1,0,0,none
2023-10-24,S08,P02,34.53,16,552.53,1,0,0,none
2023-10-24,S08,P03,29.46,9,265.18,1,0,0,none
2023-10-24,S08,P04,22.32,15,334.84,1,0,0,none
2023-10-24,S08,P05,12.58,15,188.72,1,0,0,none
2023-10-24,S08,P06,23.61,16,377.8,1,0,0,none
2023-10-24,S08,P07,20.58,12,246.96,1,0,0,none
2023-10-24,S08,P08,25.97,22,571.28,1,0,0,none
2023-10-24,S08,P09,22.93,12,275.18,1,0,0,none
2023-10-24,S08,P10,31.43,13,408.58,1,0,0,none
2023-10-24,S08,P11,13.54,18,243.71,1,0,0,none
2023-10-24,S08,P12,21.76,10,217.59,1,0,0,none
2023-10-25,S01,P01,5.5,18,98.94,0,0,0,none
2023-10-25,S01,P02,12.14,12,145.68,0,0,0,none
2023-10-25,S01,P03,24.78,7,173.45,0,0,0,none
2023-10-25,S01,P04,3.12,13,40.62,0,0,0,none
2023-10-25,S01,P05,26.2,3,78.61,0,0,0,none
2023-10-25,S01,P06,20.9,13,271.72,0,0,0,none
2023-10-25,S01,P07,24.49,12,293.91,0,0,0,none
2023-10-25,S01,P08,27.8,16,444.81,0,0,0,none
2023-10-25,S01,P09,22.04,15,330.6,0,0,0,none
2023-10-25,S01,P10,24.78,7,173.43,0,0,0,none
2023-10-25,S01,P11,24.25,14,339.49,0,0,0,none
2023-10-25,S01,P12,15.69,10,156.93,0,0,0,none
2023-10-25,S02,P01,26.34,18,474.03,0,0,0,none
2023-10-25,S02,P02,25.05,16,400.76,0,0,0,none
2023-10-25,S02,P03,10.11,13,131.49,0,0,0,none
2023-10-25,S02,P04,22.23,13,288.98,0,0,0,none
2023-10-25,S02,P05,10.4,8,83.24,0,0,0,none
2023-10-25,S02,P06,23.76,25,594.1,0,0,0,none
2023-10-25,S02,P07,22.28,16,356.46,0,0,0,none
2023-10-25,S02,P08,23.26,19,442.0,0,0,0,none
2023-10-25,S02,P09,18.66,19,354.55,0,0,0,none
2023-10-25,S02,P10,32.8,11,360.83,0,0,0,none
2023-10-25,S02,P11,27.94,14,391.21,0,0,0,none
2023-10-25,S02,P12,10.53,20,210.65,0,0,0,none
2023-10-25,S03,P01,25.0,15,375.0,0,0,0,none
2023-10-25,S03,P02,7.78,16,124.47,0,0,0,none
2023-10-25,S03,P03,24.17,7,169.21,0,0,0,none
2023-10-25,S03,P04,16.79,11,184.72,0,0,0,none
2023-10-25,S03,P05,15.87,12,190.4,0,0,0,none
2023-10-25,S03,P06,14.31,26,372.16,0,0,0,none
2023-10-25,S03,P07,34.25,15,513.75,0,0,0,none
2023-10-25,S03,P08,31.13,20,622.62,0,0,0,none
2023-10-25,S03,P09,28.84,10,288.36,0,0,0,none
2023-10-25,S03,P10,13.64,8,109.14,0,0,0,none
2023-10-25,S03,P11,27.72,0,0.0,0,1,0,none
2023-10-25,S03,P12,14.74,9,132.67,0,0,0,none
2023-10-25,S04,P01,16.61,16,265.79,0,0,0,none
2023-10-25,S04,P02,19.1,25,477.57,0,0,0,none
