order_id,customer_id,order_date,items,revenue
O00005917,C000698,2025-10-20,4,29.44
O00005918,C000699,2024-09-07,4,33.89
O00005919,C000699,2024-09-21,3,31.09
O00005920,C000699,2024-10-28,4,27.33
O00005921,C000699,2025-01-16,7,21.19
O00005922,C000699,2025-01-21,2,49.42
O00005923,C000699,2025-07-14,3,37.05
O00005924,C000699,2025-08-31,3,38.28
O00005925,C000699,2025-09-24,3,47.36
O00005926,C000700,2024-01-22,4,47.77
O00005927,C000700,2024-01-25,4,40.77
O00005928,C000700,2024-05-28,4,44.81
O00005929,C000700,2024-06-08,1,39.8
O00005930,C000700,2024-07-21,3,31.14
O00005931,C000700,2025-03-07,4,58.25
O00005932,C000700,2025-03-16,2,34.34
O00005933,C000701,2024-01-15,2,22.28
O00005934,C000701,2024-01-27,2,27.21
O00005935,C000701,2024-02-13,6,13.66
O00005936,C000701,2024-03-08,3,7.79
O00005937,C000701,2024-03-10,4,13.56
O00005938,C000701,2024-03-14,4,18.54
O00005939,C000701,2024-03-29,2,14.61
O00005940,C000701,2024-05-08,2,22.89
O00005941,C000701,2024-05-19,1,20.19
O00005942,C000701,2024-08-07,4,22.93
O00005943,C000701,2024-09-04,2,17.66
O00005944,C000701,2024-10-25,1,24.4
O00005945,C000701,2024-10-26,5,19.02
O00005946,C000701,2024-11-21,2,24.65
O00005947,C000701,2024-11-24,1,15.68
O00005948,C000701,2025-01-25,3,25.28
O00005949,C000701,2025-08-09,5,22.81
O00005950,C000701,2025-09-18,3,20.18
O00005951,C000701,2025-10-13,3,32.76
O00005952,C000701,2025-12-25,3,21.08
O00005953,C000702,2024-03-15,1,14.81
O00005954,C000702,2024-08-02,6,40.13
O00005955,C000702,2024-11-28,3,26.49
O00005956,C000702,2025-01-09,5,24.31
O00005957,C000702,2025-01-14,3,26.24
O00005958,C000702,2025-03-06,4,25.07
O00005959,C000702,2025-04-14,3,26.77
O00005960,C000702,2025-06-20,3,28.24
O00005961,C000702,2025-08-30,2,17.72
O00005962,C000703,2024-02-25,2,91.51
O00005963,C000703,2024-09-01,3,88.78
O00005964,C000703,2024-09-01,3,75.44
O00005965,C000703,2025-02-18,3,83.21
O00005966,C000703,2025-03-07,1,65.08
O00005967,C000703,2025-04-01,9,97.18
O00005968,C000703,2025-06-04,5,82.35
O00005969,C000703,2025-10-17,4,51.08
O00005970,C000704,2024-01-09,4,39.94
O00005971,C000704,2024-02-08,3,57.63
O00005972,C000704,2025-04-13,2,29.93
O00005973,C000704,2025-06-25,4,54.28
O00005974,C000705,2024-08-03,2,27.26
O00005975,C000705,2024-12-13,1,20.27
O00005976,C000705,2025-09-21,4,28.99
O00005977,C000705,2025-10-21,2,33.57
O00005978,C000706,2024-03-20,4,41.41
O00005979,C000706,2024-06-27,3,36.64
O00005980,C000706,2024-12-03,6,34.86
O00005981,C000706,2024-12-17,2,40.01
O00005982,C000706,2024-12-20,2,35.71
O00005983,C000706,2025-01-11,7,23.24
O00005984,C000706,2025-09-06,2,48.47
O00005985,C000706,2025-12-19,3,37.01
O00005986,C000707,2024-03-30,2,34.28
O00005987,C000707,2024-09-14,2,29.47
O00005988,C000707,2024-10-23,2,57.49
O00005989,C000707,2024-11-18,1,28.83
O00005990,C000707,2025-03-19,3,35.96
O00005991,C000707,2025-08-05,5,47.09
O00005992,C000707,2025-10-23,4,39.11
O00005993,C000707,2025-12-11,3,38.37
O00005994,C000708,2024-08-11,3,8.79
O00005995,C000708,2025-01-24,3,10.31
O00005996,C000708,2025-03-05,1,10.44
O00005997,C000708,2025-04-05,1,13.48
O00005998,C000708,2025-04-06,3,5.98
O00005999,C000708,2025-07-31,5,9.77
O00006000,C000708,2025-07-31,5,5.2
O00006001,C000709,2024-01-25,5,29.34
O00006002,C000709,2024-04-01,2,40.93
O00006003,C000709,2024-05-27,4,31.6
O00006004,C000709,2024-07-20,4,43.41
O00006005,C000709,2024-08-07,2,26.56
O00006006,C000709,2024-10-02,2,24.87
O00006007,C000709,2024-10-14,1,14.71
O00006008,C000709,2025-01-13,2,42.87
O00006009,C000709,2025-04-01,1,39.66
O00006010,C000709,2025-04-24,3,44.04
O00006011,C000709,2025-05-17,4,34.3
O00006012,C000710,2024-01-09,1,25.17
O00006013,C000710,2024-02-06,5,31.16
O00006014,C000710,2024-02-07,2,44.15
O00006015,C000710,2024-02-16,5,40.28
O00006016,C000710,2024-03-29,4,27.04
O00006017,C000710,2024-06-20,6,28.94
O00006018,C000710,2024-10-13,5,32.59
O00006019,C000710,2024-12-28,3,26.14
O00006020,C000710,2025-02-10,3,30.93
O00006021,C000710,2025-02-24,4,32.71
O00006022,C000710,2025-04-09,5,32.71
O00006023,C000710,2025-07-25,2,32.79
O00006024,C000710,2025-10-26,2,39.48
O00006025,C000710,2025-11-08,1,26.09
O00006026,C000711,2024-04-01,4,68.21
O00006027,C000711,2024-06-09,5,36.32
O00006028,C000711,2024-06-28,5,41.69
O00006029,C000711,2024-09-20,1,49.39
O00006030,C000711,2024-10-13,3,38.08
O00006031,C000711,2025-01-05,3,46.22
O00006032,C000711,2025-04-06,2,37.04
O00006033,C000711,2025-05-17,3,27.74
O00006034,C000711,2025-08-14,2,48.45
O00006035,C000711,2025-08-21,3,30.46
O00006036,C000711,2025-10-10,4,42.32
O00006037,C000712,2024-01-05,2,34.73
O00006038,C000712,2024-01-09,6,27.33
O00006039,C000712,2024-01-24,3,33.94
O00006040,C000712,2024-03-17,2,27.73
O00006041,C000712,2024-03-31,5,21.65
O00006042,C000712,2024-04-06,2,43.8
O00006043,C000712,2024-07-16,3,31.23
O00006044,C000712,2024-07-25,2,32.56
O00006045,C000712,2025-01-23,2,32.98
O00006046,C000712,2025-02-26,3,35.48
O00006047,C000712,2025-07-03,2,25.68
O00006048,C000712,2025-12-10,3,25.97
O00006049,C000713,2024-01-03,3,42.81
O00006050,C000713,2024-02-01,5,55.79
O00006051,C000713,2024-06-06,3,57.52
O00006052,C000713,2024-09-23,4,48.27
O00006053,C000713,2025-05-19,5,42.12
O00006054,C000714,2024-03-13,2,36.61
O00006055,C000714,2024-04-09,2,35.08
O00006056,C000714,2024-06-03,4,32.15
O00006057,C000714,2024-08-22,4,26.81
O00006058,C000714,2024-10-18,3,34.86
O00006059,C000714,2024-10-30,3,31.37
O00006060,C000714,2025-04-03,1,37.94
O00006061,C000714,2025-04-17,3,23.44
O00006062,C000714,2025-07-31,5,40.58
O00006063,C000714,2025-11-21,3,38.68
O00006064,C000715,2024-01-06,2,22.28
O00006065,C000715,2024-01-15,2,27.62
O00006066,C000715,2024-02-20,3,34.23
O00006067,C000715,2024-05-15,5,26.0
O00006068,C000715,2024-08-03,5,26.68
O00006069,C000715,2024-08-20,5,20.1
O00006070,C000715,2024-12-03,4,30.92
O00006071,C000715,2025-02-11,3,29.34
O00006072,C000715,2025-04-22,4,37.41
O00006073,C000715,2025-04-28,3,37.68
O00006074,C000715,2025-09-27,4,23.47
O00006075,C000715,2025-12-12,3,32.43
O00006076,C000716,2024-01-01,3,25.63
O00006077,C000716,2024-06-08,5,24.67
O00006078,C000716,2024-07-08,3,16.57
O00006079,C000716,2024-09-06,3,24.92
O00006080,C000716,2024-10-19,4,21.74
O00006081,C000716,2025-01-26,2,13.15
O00006082,C000716,2025-02-14,7,25.58
O00006083,C000716,2025-04-08,1,24.26
O00006084,C000716,2025-05-05,3,27.01
O00006085,C000716,2025-07-07,2,25.16
O00006086,C000716,2025-07-26,3,19.64
O00006087,C000716,2025-09-04,4,22.07
O00006088,C000716,2025-09-09,4,8.36
O00006089,C000716,2025-09-20,1,8.79
O00006090,C000717,2024-08-05,3,43.63
O00006091,C000717,2025-01-19,3,31.82
O00006092,C000717,2025-02-07,3,28.47
O00006093,C000717,2025-09-10,1,42.62
O00006094,C000717,2025-10-04,5,31.28
O00006095,C000718,2024-04-28,4,20.82
O00006096,C000718,2024-12-01,4,18.44
O00006097,C000718,2025-01-07,3,20.41
O00006098,C000718,2025-04-28,2,11.73
O00006099,C000719,2024-03-10,2,20.82
O00006100,C000719,2024-03-12,6,33.08
O00006101,C000719,2024-03-15,1,26.31
O00006102,C000719,2024-04-22,2,25.98
O00006103,C000719,2024-07-15,4,28.17
O00006104,C000719,2024-10-09,2,40.56
O00006105,C000719,2024-11-10,2,16.09
O00006106,C000719,2024-11-25,6,42.37
O00006107,C000719,2025-02-23,2,34.37
O00006108,C000719,2025-09-14,1,41.65
O00006109,C000719,2025-11-21,4,21.97
O00006110,C000719,2025-12-10,2,45.37
O00006111,C000720,2024-01-23,2,61.31
O00006112,C000720,2024-02-09,7,48.0
O00006113,C000720,2024-05-28,3,59.81
O00006114,C000720,2024-09-18,1,51.32
O00006115,C000720,2024-09-20,1,67.82
O00006116,C000720,2024-12-02,3,51.27
O00006117,C000720,2025-01-28,4,74.7
O00006118,C000720,2025-05-26,4,61.06
O00006119,C000721,2024-01-11,3,13.49
O00006120,C000721,2025-03-16,3,30.19
O00006121,C000721,2025-05-22,2,34.5
O00006122,C000721,2025-06-19,2,24.8
O00006123,C000721,2025-09-07,3,15.84
O00006124,C000721,2025-11-27,2,30.21
O00006125,C000722,2024-01-13,2,19.18
O00006126,C000722,2024-02-08,3,18.15
O00006127,C000722,2024-12-08,3,16.21
O00006128,C000722,2025-09-14,2,29.61
O00006129,C000722,2025-12-07,5,22.89
O00006130,C000723,2024-01-01,5,26.78
O00006131,C000723,2024-01-12,2,37.64
O00006132,C000723,2024-05-25,6,35.54
O00006133,C000723,2024-12-12,1,41.33
O00006134,C000723,2025-01-05,2,35.08
O00006135,C000723,2025-01-12,3,21.12
O00006136,C000723,2025-02-15,2,35.59
O00006137,C000723,2025-05-25,3,21.45
O00006138,C000723,2025-06-01,2,46.24
O00006139,C000723,2025-07-06,3,30.42
O00006140,C000723,2025-07-24,1,26.48
O00006141,C000723,2025-10-10,5,29.78
O00006142,C000723,2025-12-21,4,30.99
O00006143,C000724,2024-01-18,4,11.67
O00006144,C000724,2024-02-29,2,22.42
O00006145,C000724,2024-08-09,2,16.5
O00006146,C000724,2024-12-17,2,17.63
O00006147,C000724,2025-03-01,3,15.87
O00006148,C000724,2025-05-13,3,18.47
O00006149,C000724,2025-05-16,2,22.58
O00006150,C000724,2025-07-27,3,15.94
O00006151,C000724,2025-12-04,1,11.63
O00006152,C000725,2024-02-20,1,27.8
O00006153,C000725,2024-05-20,2,26.5
O00006154,C000725,2025-01-28,3,22.27
O00006155,C000725,2025-04-03,4,19.17
O00006156,C000725,2025-06-07,4,28.29
O00006157,C000725,2025-06-30,4,29.48
O00006158,C000725,2025-09-23,2,30.79
O00006159,C000726,2024-02-11,1,21.4
O00006160,C000726,2024-04-18,3,30.61
O00006161,C000726,2024-06-24,2,13.25
O00006162,C000726,2024-07-04,6,19.06
O00006163,C000726,2024-07-30,2,18.37
O00006164,C000726,2024-09-14,4,21.72
O00006165,C000726,2025-03-25,2,21.87
O00006166,C000726,2025-05-06,3,19.33
O00006167,C000726,2025-10-23,6,35.85
O00006168,C000726,2025-12-24,4,19.84
O00006169,C000727,2024-05-22,4,20.22
O00006170,C000727,2024-06-29,2,13.98
O00006171,C000727,2024-11-10,2,18.97
O00006172,C000727,2025-01-07,4,31.36
O00006173,C000727,2025-02-10,2,23.27
O00006174,C000727,2025-03-14,3,29.93
O00006175,C000727,2025-05-15,4,19.07
O00006176,C000728,2024-11-23,4,52.64
O00006177,C000728,2024-12-12,3,51.94
O00006178,C000728,2025-03-11,2,72.71
O00006179,C000728,2025-06-02,4,45.07
O00006180,C000728,2025-11-08,3,68.2
O00006181,C000729,2024-03-12,8,76.09
O00006182,C000729,2024-03-15,5,49.01
O00006183,C000729,2024-08-10,3,55.53
O00006184,C000729,2024-09-26,5,61.27
O00006185,C000729,2025-02-28,2,30.48
O00006186,C000729,2025-07-09,4,36.23
O00006187,C000729,2025-10-13,2,49.05
O00006188,C000730,2024-02-11,5,14.5
O00006189,C000730,2024-02-15,3,20.0
O00006190,C000730,2024-03-16,4,14.68
O00006191,C000730,2024-04-11,4,12.76
O00006192,C000730,2024-06-30,2,17.93
O00006193,C000730,2024-08-03,3,17.58
O00006194,C000730,2024-10-13,5,13.07
O00006195,C000730,2024-10-24,1,15.88
O00006196,C000730,2025-03-21,4,17.71
O00006197,C000730,2025-04-10,3,17.06
O00006198,C000730,2025-07-04,5,9.49
O00006199,C000730,2025-07-08,2,14.36
O00006200,C000730,2025-07-13,3,17.14
O00006201,C000730,2025-09-22,2,22.96
O00006202,C000730,2025-10-14,3,5.0
O00006203,C000730,2025-11-24,4,15.1
O00006204,C000731,2024-04-24,4,8.46
O00006205,C000731,2024-08-20,5,16.23
O00006206,C000731,2024-12-08,4,12.69
O00006207,C000731,2025-05-20,5,9.72
O00006208,C000731,2025-12-04,3,16.75
O00006209,C000731,2025-12-22,7,15.47
O00006210,C000732,2024-02-27,2,26.78
O00006211,C000732,2024-03-08,4,21.35
O00006212,C000732,2024-04-21,4,14.56
O00006213,C000732,2024-05-21,6,18.76
O00006214,C000732,2024-11-13,2,35.64
O00006215,C000732,2024-11-20,3,22.4
O00006216,C000732,2025-02-16,3,18.2
O00006217,C000732,2025-03-25,2,17.64
O00006218,C000732,2025-04-25,3,25.19
O00006219,C000732,2025-05-13,4,28.21
O00006220,C000732,2025-05-13,1,29.31
O00006221,C000732,2025-06-05,2,29.59
O00006222,C000732,2025-07-11,1,25.08
O00006223,C000732,2025-08-25,4,26.68
O00006224,C000732,2025-09-12,5,21.33
O00006225,C000733,2024-04-14,3,64.76
O00006226,C000733,2024-04-25,2,69.05
O00006227,C000733,2024-08-10,2,72.51
O00006228,C000733,2024-08-19,1,36.15
O00006229,C000733,2024-09-17,6,59.15
O00006230,C000733,2024-09-28,3,70.76
O00006231,C000733,2024-11-14,3,68.49
O00006232,C000733,2024-12-25,4,60.27
O00006233,C000733,2025-03-06,2,67.27
O00006234,C000733,2025-04-17,4,57.9
O00006235,C000733,2025-06-08,4,41.27
O00006236,C000733,2025-07-05,3,77.98
O00006237,C000733,2025-09-16,3,66.0
O00006238,C000734,2024-02-10,4,61.35
O00006239,C000734,2024-02-27,2,42.56
O00006240,C000734,2024-12-25,8,53.19
O00006241,C000734,2025-01-01,5,59.73
O00006242,C000734,2025-04-25,5,65.55
O00006243,C000735,2024-05-14,3,39.56
O00006244,C000735,2025-05-08,2,43.58
O00006245,C000735,2025-06-12,2,21.71
O00006246,C000736,2024-06-18,2,33.75
O00006247,C000736,2024-06-21,2,47.36
O00006248,C000736,2024-07-20,2,27.33
O00006249,C000736,2025-11-08,4,62.0
O00006250,C000736,2025-11-13,4,26.69
O00006251,C000737,2024-03-09,3,44.55
O00006252,C000737,2024-04-27,1,15.99
O00006253,C000737,2024-05-06,3,39.12
O00006254,C000737,2024-06-16,1,35.97
O00006255,C000737,2024-12-18,3,34.75
O00006256,C000737,2025-10-23,4,57.11
O00006257,C000737,2025-12-30,5,47.45
O00006258,C000738,2024-01-13,3,70.11
O00006259,C000738,2024-04-22,1,47.1
O00006260,C000738,2025-01-30,1,38.15
O00006261,C000738,2025-09-04,5,56.35
O00006262,C000739,2024-03-16,4,37.15
O00006263,C000739,2024-03-25,2,47.64
O00006264,C000739,2025-07-12,3,49.97
O00006265,C000739,2025-08-14,2,41.42
O00006266,C000739,2025-12-20,4,36.67
O00006267,C000740,2024-05-18,1,28.37
O00006268,C000740,2024-07-12,6,31.28
O00006269,C000740,2024-09-19,2,33.16
O00006270,C000740,2025-02-07,3,35.57
O00006271,C000740,2025-06-09,3,22.1
O00006272,C000740,2025-07-14,3,24.43
O00006273,C000741,2024-02-04,4,24.95
O00006274,C000741,2024-05-19,4,16.97
O00006275,C000741,2024-07-23,4,21.49
O00006276,C000741,2024-08-26,2,21.88
O00006277,C000741,2024-10-09,3,25.3
O00006278,C000741,2025-01-16,2,29.43
O00006279,C000741,2025-01-18,2,19.95
O00006280,C000741,2025-02-15,2,24.84
O00006281,C000741,2025-06-08,6,20.71
O00006282,C000741,2025-06-22,2,29.86
O00006283,C000741,2025-09-09,4,32.3
O00006284,C000742,2024-01-05,7,26.96
O00006285,C000742,2024-01-27,5,23.29
O00006286,C000742,2024-03-17,4,25.72
O00006287,C000742,2024-11-09,3,23.38
O00006288,C000742,2025-02-07,2,10.5
O00006289,C000742,2025-03-27,2,21.41
O00006290,C000742,2025-03-31,4,21.86
O00006291,C000742,2025-05-09,4,31.18
O00006292,C000742,2025-12-20,2,35.33
O00006293,C000744,2024-09-01,5,25.42
O00006294,C000744,2025-08-25,2,16.56
O00006295,C000744,2025-10-09,2,35.3
O00006296,C000745,2024-01-13,2,76.03
O00006297,C000745,2024-03-13,4,65.69
O00006298,C000745,2024-05-09,3,74.86
O00006299,C000745,2024-12-04,3,74.85
O00006300,C000745,2024-12-20,1,50.6
O00006301,C000745,2025-01-21,3,31.85
O00006302,C000745,2025-04-11,3,48.2
O00006303,C000745,2025-04-25,2,62.9
O00006304,C000745,2025-11-14,3,80.95
O00006305,C000745,2025-12-20,3,57.02
O00006306,C000746,2024-06-25,2,30.97
O00006307,C000746,2024-06-25,2,43.5
O00006308,C000746,2024-09-09,2,56.69
O00006309,C000746,2024-10-14,6,45.34
O00006310,C000746,2025-01-06,1,73.97
O00006311,C000746,2025-01-23,1,47.35
O00006312,C000746,2025-02-25,6,47.75
O00006313,C000746,2025-05-14,3,68.04
O00006314,C000747,2024-01-10,4,14.94
O00006315,C000747,2024-04-05,2,21.21
O00006316,C000747,2024-09-15,2,21.82
O00006317,C000748,2024-05-02,3,24.82
O00006318,C000748,2024-08-14,5,28.3
O00006319,C000748,2025-04-10,2,12.49
O00006320,C000748,2025-05-15,5,17.63
O00006321,C000748,2025-07-04,1,31.03
O00006322,C000748,2025-07-30,7,22.27
O00006323,C000748,2025-10-18,3,13.85
O00006324,C000749,2024-05-11,3,41.55
O00006325,C000749,2024-09-21,2,36.68
O00006326,C000749,2024-11-06,3,22.44
O00006327,C000749,2024-12-29,2,27.31
O00006328,C000749,2025-08-29,4,30.69
O00006329,C000749,2025-10-15,3,32.1
O00006330,C000749,2025-11-02,6,47.33
O00006331,C000750,2024-02-25,6,24.89
O00006332,C000750,2025-02-16,2,29.0
O00006333,C000750,2025-04-27,6,36.74
O00006334,C000750,2025-06-04,2,9.11
O00006335,C000750,2025-08-13,6,31.22
O00006336,C000750,2025-10-14,2,27.19
O00006337,C000750,2025-10-29,3,41.12
O00006338,C000751,2024-01-18,3,17.19
O00006339,C000751,2024-05-14,2,27.5
O00006340,C000751,2024-08-07,2,17.5
O00006341,C000751,2024-11-11,6,28.78
O00006342,C000751,2025-03-27,2,19.77
O00006343,C000751,2025-05-07,2,22.85
O00006344,C000751,2025-07-30,2,16.33
O00006345,C000751,2025-08-04,3,17.49
O00006346,C000751,2025-08-18,4,25.33
O00006347,C000751,2025-09-03,1,11.92
O00006348,C000751,2025-10-11,3,23.64
O00006349,C000751,2025-10-12,3,27.11
O00006350,C000751,2025-12-08,4,18.79
O00006351,C000752,2024-04-09,2,21.55
O00006352,C000752,2024-08-16,4,18.48
O00006353,C000752,2024-09-24,3,36.13
O00006354,C000752,2024-11-08,2,30.52
O00006355,C000752,2024-11-25,3,23.63
O00006356,C000752,2024-11-27,2,22.05
O00006357,C000752,2025-01-03,4,30.86
O00006358,C000752,2025-01-21,2,29.9
O00006359,C000752,2025-08-04,5,15.62
O00006360,C000752,2025-10-09,1,37.3
O00006361,C000752,2025-12-01,2,27.2
O00006362,C000752,2025-12-25,3,24.75
O00006363,C000753,2024-05-15,4,18.62
O00006364,C000753,2024-06-25,2,31.88
O00006365,C000753,2024-07-15,4,32.02
O00006366,C000753,2024-07-20,4,23.81
O00006367,C000753,2024-09-11,2,32.74
O00006368,C000753,2024-10-07,3,43.47
O00006369,C000753,2025-04-05,1,33.74
O00006370,C000753,2025-05-01,5,40.36
O00006371,C000753,2025-08-06,5,30.69
O00006372,C000753,2025-11-04,2,40.32
O00006373,C000754,2024-02-13,5,54.72
O00006374,C000754,2024-05-26,2,53.97
O00006375,C000755,2024-05-10,2,39.23
O00006376,C000755,2024-10-12,2,43.33
O00006377,C000755,2025-01-26,4,35.12
O00006378,C000755,2025-04-28,1,37.66
O00006379,C000755,2025-07-13,1,36.23
O00006380,C000755,2025-10-11,3,34.33
O00006381,C000755,2025-12-08,2,25.12
O00006382,C000755,2025-12-23,2,35.61
O00006383,C000756,2024-02-28,3,39.94
O00006384,C000756,2024-04-03,1,41.38
O00006385,C000756,2024-06-18,4,30.71
O00006386,C000756,2024-09-25,4,39.75
O00006387,C000756,2024-11-29,2,31.69
O00006388,C000756,2025-03-04,5,26.5
O00006389,C000756,2025-04-15,5,22.75
O00006390,C000756,2025-07-03,2,26.99
O00006391,C000756,2025-08-08,4,36.32
O00006392,C000756,2025-11-17,2,31.63
O00006393,C000756,2025-11-27,3,37.65
O00006394,C000757,2024-01-21,3,41.07
O00006395,C000757,2024-03-08,1,20.16
O00006396,C000757,2024-04-20,2,27.84
O00006397,C000757,2024-07-19,2,26.15
O00006398,C000757,2024-12-06,5,13.4
O00006399,C000757,2025-03-08,2,25.92
O00006400,C000757,2025-06-01,4,20.01
O00006401,C000757,2025-07-18,2,26.95
O00006402,C000757,2025-07-19,2,16.36
O00006403,C000757,2025-08-02,3,39.02
O00006404,C000757,2025-08-18,4,29.82
O00006405,C000757,2025-10-07,7,24.41
O00006406,C000757,2025-10-19,3,33.33
O00006407,C000758,2024-02-17,1,27.62
O00006408,C000758,2024-05-03,3,20.74
O00006409,C000758,2024-07-05,3,30.99
O00006410,C000758,2024-09-02,3,19.97
O00006411,C000758,2024-09-21,3,20.91
O00006412,C000758,2024-11-08,3,16.16
O00006413,C000758,2025-01-27,4,23.07
O00006414,C000758,2025-05-16,5,35.19
O00006415,C000758,2025-10-27,3,17.59
O00006416,C000758,2025-11-05,2,33.5
O00006417,C000759,2024-03-06,5,11.81
O00006418,C000759,2024-04-02,6,8.99
O00006419,C000759,2024-04-12,2,20.15
O00006420,C000759,2024-07-04,1,30.91
O00006421,C000759,2024-07-18,5,25.91
O00006422,C000759,2024-07-26,6,17.52
O00006423,C000759,2024-08-27,3,25.93
O00006424,C000759,2024-09-12,4,15.04
O00006425,C000759,2025-02-27,2,18.47
O00006426,C000759,2025-09-07,3,21.3
O00006427,C000760,2024-01-15,1,61.58
O00006428,C000760,2024-06-21,2,62.03
O00006429,C000760,2024-07-12,2,48.56
O00006430,C000760,2024-12-18,2,51.04
O00006431,C000760,2025-04-12,4,60.46
O00006432,C000760,2025-06-13,3,73.13
O00006433,C000760,2025-09-11,6,35.41
O00006434,C000760,2025-12-23,4,46.05
O00006435,C000761,2024-02-21,4,31.01
O00006436,C000761,2024-03-10,6,35.07
O00006437,C000761,2024-07-20,2,23.27
O00006438,C000761,2024-08-12,5,32.6
O00006439,C000761,2024-08-28,5,31.97
O00006440,C000761,2024-09-15,1,17.09
O00006441,C000761,2024-10-31,1,31.4
O00006442,C000761,2025-01-09,4,20.23
O00006443,C000761,2025-01-09,5,26.0
O00006444,C000761,2025-01-12,1,23.79
O00006445,C000761,2025-12-24,4,25.2
O00006446,C000762,2024-02-21,3,13.97
O00006447,C000762,2024-03-21,2,6.31
O00006448,C000762,2024-08-26,1,20.57
O00006449,C000762,2025-03-14,3,14.85
O00006450,C000762,2025-03-25,3,12.61
O00006451,C000762,2025-07-17,3,13.45
O00006452,C000762,2025-09-30,3,20.31
O00006453,C000762,2025-10-08,2,8.42
O00006454,C000762,2025-10-10,4,11.08
O00006455,C000762,2025-11-19,3,14.14
O00006456,C000762,2025-12-09,3,13.0
O00006457,C000763,2024-01-14,1,14.33
O00006458,C000763,2024-02-14,3,9.59
O00006459,C000763,2024-03-15,3,11.65
O00006460,C000763,2024-03-30,6,14.72
O00006461,C000763,2024-04-29,3,15.92
O00006462,C000763,2024-05-08,2,18.41
O00006463,C000763,2024-05-20,5,8.53
O00006464,C000763,2024-07-15,2,16.88
O00006465,C000763,2024-09-09,1,16.51
O00006466,C000763,2024-10-19,4,14.34
O00006467,C000763,2024-11-04,5,19.1
O00006468,C000763,2024-11-08,1,19.62
O00006469,C000763,2024-11-25,2,22.0
O00006470,C000763,2025-05-05,2,8.91
O00006471,C000763,2025-05-21,1,15.76
O00006472,C000763,2025-06-27,2,12.6
O00006473,C000763,2025-08-03,2,19.48
O00006474,C000763,2025-08-21,3,19.22
O00006475,C000763,2025-09-02,1,10.37
O00006476,C000764,2025-03-10,3,22.93
O00006477,C000764,2025-07-20,4,31.47
O00006478,C000764,2025-11-16,3,31.25
O00006479,C000764,2025-12-22,6,46.97
O00006480,C000765,2024-05-11,3,17.92
O00006481,C000765,2025-05-13,6,26.65
O00006482,C000766,2024-11-29,4,44.85
O00006483,C000766,2024-11-30,3,46.63
O00006484,C000766,2025-11-27,4,43.8
O00006485,C000766,2025-12-14,3,43.96
O00006486,C000767,2024-01-23,4,22.91
O00006487,C000767,2024-03-03,5,16.17
O00006488,C000767,2024-04-21,4,28.0
O00006489,C000767,2024-06-04,2,23.61
O00006490,C000767,2024-06-06,4,27.64
O00006491,C000767,2024-07-17,2,27.53
O00006492,C000767,2024-11-01,5,14.27
O00006493,C000767,2024-11-20,2,23.06
O00006494,C000767,2025-01-31,6,33.34
O00006495,C000767,2025-02-25,4,17.85
O00006496,C000767,2025-03-28,2,25.39
O00006497,C000767,2025-04-11,5,26.06
O00006498,C000767,2025-06-08,4,11.44
O00006499,C000767,2025-10-10,3,12.82
O00006500,C000767,2025-11-12,4,21.86
O00006501,C000768,2024-01-15,4,25.64
O00006502,C000768,2024-08-23,2,26.53
