customer_id,plan,region,acquisition_channel,tenure_months,seats,monthly_price,tickets_last_90d,nps,weekly_active_days,feature_adoption,used_discount,churned
C001558,basic,NA,sales,1,8,22.35,1,36.3,1.56,0.229,0,1
C001559,pro,APAC,sales,40,11,57.78,0,-20.6,3.5,0.302,0,0
C001560,pro,APAC,paid,20,7,74.84,2,16.7,3.65,0.442,0,0
C001561,enterprise,LATAM,organic,28,40,192.72,0,44.3,2.2,0.294,0,0
C001562,pro,NA,organic,35,7,71.63,1,70.7,2.82,0.522,0,0
C001563,pro,NA,partner,39,5,67.67,3,33.2,2.55,0.172,0,0
C001564,enterprise,NA,organic,58,47,168.45,1,-4.1,5.29,0.435,0,0
C001565,pro,NA,paid,34,10,77.13,0,-14.0,1.88,0.216,0,0
C001566,basic,APAC,paid,11,11,29.46,3,30.0,4.13,0.245,0,0
C001567,basic,NA,organic,43,9,20.52,2,23.8,5.88,0.34,0,0
C001568,basic,EU,organic,4,7,17.44,2,37.1,3.47,0.419,0,0
C001569,basic,LATAM,organic,51,7,30.43,3,0.2,5.54,0.468,0,0
C001570,basic,LATAM,sales,18,7,27.05,2,33.7,3.74,0.504,1,0
C001571,basic,EU,organic,44,7,20.13,3,25.7,4.28,0.171,0,1
C001572,pro,LATAM,organic,10,10,78.69,4,4.5,1.67,0.44,0,1
C001573,pro,NA,sales,25,3,53.49,4,67.7,5.4,0.204,0,0
C001574,pro,NA,paid,42,6,80.24,1,49.5,3.18,0.168,0,0
C001575,basic,NA,paid,38,8,23.3,3,24.7,3.5,0.061,0,0
C001576,basic,LATAM,partner,1,5,17.52,1,-5.7,3.1,0.858,0,0
C001577,pro,LATAM,organic,3,9,65.24,0,40.2,2.54,0.353,0,1
C001578,pro,NA,sales,59,8,67.79,2,10.9,4.74,0.826,0,0
C001579,enterprise,NA,sales,32,34,187.01,1,44.6,3.08,0.337,0,0
C001580,pro,NA,organic,52,6,53.51,2,38.2,2.49,0.519,0,0
C001581,pro,NA,organic,5,6,57.81,0,2.3,2.57,0.732,0,0
C001582,basic,APAC,organic,30,4,17.14,4,27.2,2.27,0.391,0,0
C001583,basic,NA,paid,35,4,21.27,1,52.4,5.7,0.862,0,0
C001584,basic,APAC,paid,56,8,35.71,3,-11.4,3.78,0.22,0,0
C001585,pro,EU,paid,43,2,71.46,0,36.5,2.48,0.531,0,0
C001586,enterprise,NA,sales,38,41,235.95,3,69.8,2.45,0.862,0,0
C001587,basic,NA,organic,18,7,32.05,1,0.8,5.05,0.223,0,0
C001588,pro,LATAM,partner,60,7,60.51,0,-15.5,3.98,0.834,0,1
C001589,basic,EU,paid,20,7,26.92,0,95.5,1.51,0.153,0,1
C001590,basic,NA,paid,17,6,21.64,3,-30.1,0.0,0.316,0,0
C001591,basic,NA,organic,44,7,20.64,2,26.0,3.8,0.047,0,1
C001592,basic,LATAM,paid,60,9,16.94,4,57.8,5.52,0.43,0,0
C001593,enterprise,APAC,paid,52,23,220.58,2,61.6,2.51,0.242,0,0
C001594,basic,APAC,organic,11,7,26.88,0,35.5,4.45,0.325,0,0
C001595,pro,EU,partner,49,11,58.59,6,65.5,6.09,0.546,0,0
C001596,pro,APAC,organic,22,7,52.07,2,22.2,1.77,0.389,0,0
C001597,basic,NA,organic,14,8,30.97,1,16.2,2.25,0.671,0,0
C001598,basic,APAC,partner,57,10,29.67,3,31.4,3.11,0.515,0,0
C001599,pro,NA,organic,57,8,67.48,2,38.1,4.13,0.662,1,0
C001600,basic,EU,paid,23,8,25.14,1,39.4,4.08,0.449,0,0
C001601,enterprise,LATAM,paid,2,35,206.82,1,4.1,3.43,0.433,0,1
C001602,basic,LATAM,organic,13,7,18.07,1,30.2,7.0,0.423,0,0
C001603,pro,EU,organic,33,4,55.74,1,1.6,4.75,0.463,0,1
C001604,pro,EU,organic,4,11,62.43,0,23.9,3.13,0.122,0,0
C001605,basic,APAC,organic,14,7,23.84,2,42.8,3.34,0.572,0,0
C001606,basic,LATAM,paid,9,2,24.18,0,41.4,3.08,0.484,1,1
C001607,enterprise,APAC,organic,58,46,239.77,4,76.9,5.35,0.662,0,0
C001608,basic,NA,sales,22,8,21.98,7,15.1,1.48,0.532,0,0
C001609,basic,NA,organic,23,10,19.69,5,54.4,3.27,0.169,1,1
C001610,basic,APAC,organic,26,8,16.15,1,78.5,0.96,0.122,0,0
C001611,basic,APAC,sales,1,9,29.64,0,85.7,4.03,0.146,0,1
C001612,pro,APAC,organic,33,6,59.41,0,54.3,4.32,0.73,0,0
C001613,pro,EU,paid,55,6,79.6,0,-6.9,1.6,0.521,1,0
C001614,basic,NA,paid,49,9,24.2,0,3.3,1.36,0.467,0,0
C001615,pro,NA,sales,16,8,75.66,2,6.4,3.63,0.82,0,0
C001616,basic,APAC,organic,1,10,23.61,1,31.4,4.09,0.085,0,0
C001617,basic,NA,organic,47,5,23.14,0,75.9,1.57,0.513,1,0
C001618,pro,EU,sales,51,6,62.04,1,24.5,3.22,0.94,0,0
C001619,enterprise,APAC,organic,56,42,198.4,1,9.0,4.53,0.103,0,0
C001620,basic,APAC,paid,35,14,29.79,0,58.8,4.27,0.807,1,0
C001621,basic,NA,paid,29,12,31.91,3,16.0,3.02,0.912,1,0
C001622,basic,APAC,paid,46,10,31.49,1,53.5,2.63,0.919,0,0
C001623,pro,NA,partner,42,10,54.54,0,19.0,0.13,0.527,0,1
C001624,basic,NA,sales,46,8,19.26,1,50.8,2.53,0.216,0,1
C001625,basic,NA,organic,18,8,31.0,2,34.8,4.06,0.636,0,1
C001626,pro,NA,paid,55,12,61.62,1,20.7,3.54,0.587,0,0
C001627,basic,LATAM,paid,3,9,25.5,3,-7.7,4.65,0.277,0,0
C001628,basic,LATAM,organic,6,12,21.4,1,29.3,6.23,0.659,0,0
C001629,basic,NA,sales,40,7,23.11,2,-3.9,3.6,0.632,0,0
C001630,basic,APAC,organic,35,11,13.97,2,37.3,0.73,0.172,0,0
C001631,basic,EU,organic,34,11,27.78,5,51.5,2.89,0.774,0,0
C001632,pro,APAC,sales,55,6,75.76,2,42.3,5.21,0.151,0,1
C001633,pro,APAC,sales,53,9,64.48,1,26.9,5.3,0.423,0,0
C001634,pro,EU,organic,44,6,64.51,4,26.6,1.28,0.751,0,1
C001635,enterprise,NA,partner,10,33,239.76,2,46.1,2.39,0.107,0,0
C001636,basic,NA,organic,6,6,20.38,0,12.8,3.3,0.454,0,0
C001637,basic,EU,organic,9,4,24.91,2,32.7,4.88,0.447,0,0
C001638,enterprise,LATAM,organic,37,36,227.36,0,-6.6,2.35,0.174,0,0
C001639,basic,EU,sales,43,5,24.35,2,9.7,4.42,0.129,0,0
C001640,pro,NA,organic,48,9,92.13,1,34.3,0.0,0.147,1,1
C001641,pro,NA,organic,7,8,55.65,2,-5.5,3.38,0.237,0,1
C001642,basic,LATAM,paid,17,10,27.47,2,33.0,1.93,0.244,0,0
C001643,basic,NA,organic,21,12,26.03,2,44.2,3.19,0.505,0,0
C001644,basic,APAC,organic,38,4,25.01,1,10.5,1.44,0.571,0,0
C001645,basic,EU,organic,3,10,22.56,2,36.5,3.63,0.534,0,0
C001646,basic,NA,partner,51,14,23.59,2,-5.9,4.37,0.132,0,0
C001647,basic,NA,paid,5,8,15.57,2,39.3,3.9,0.256,0,0
C001648,pro,NA,partner,32,5,78.68,2,16.5,5.16,0.422,1,0
C001649,enterprise,NA,organic,56,41,199.92,2,3.8,3.77,0.559,0,0
C001650,pro,APAC,organic,12,13,76.67,6,18.9,3.82,0.691,0,0
C001651,basic,APAC,partner,42,6,23.58,1,-1.8,2.77,0.489,0,1
C001652,basic,NA,organic,33,10,22.47,2,47.2,4.18,0.734,0,1
C001653,basic,EU,organic,50,8,19.72,2,31.2,2.86,0.079,0,0
C001654,basic,NA,organic,36,10,30.99,3,53.9,3.15,0.389,1,0
C001655,enterprise,NA,organic,51,24,212.11,3,-17.2,5.1,0.603,0,0
C001656,basic,APAC,organic,25,8,29.43,5,50.3,5.99,0.066,0,0
C001657,basic,APAC,sales,10,8,17.6,3,-12.9,3.13,0.396,1,0
C001658,pro,APAC,organic,41,12,92.78,0,26.6,4.15,0.544,0,0
C001659,basic,NA,paid,59,5,29.9,2,87.8,2.53,0.255,0,0
C001660,basic,EU,organic,26,7,26.97,2,-11.9,2.69,0.194,0,0
C001661,basic,NA,paid,50,12,22.75,1,28.0,0.15,0.349,0,0
C001662,pro,LATAM,paid,53,6,61.76,1,1.6,4.39,0.357,0,0
C001663,pro,EU,sales,39,11,55.25,3,13.2,2.96,0.831,0,0
C001664,basic,LATAM,organic,48,3,25.26,0,2.9,5.93,0.149,0,1
C001665,enterprise,NA,partner,34,21,198.09,3,-38.6,2.57,0.237,0,1
C001666,pro,EU,organic,49,6,60.73,0,40.8,3.58,0.423,1,0
C001667,pro,APAC,paid,21,10,60.05,0,28.4,4.63,0.687,0,1
C001668,basic,NA,sales,32,4,26.45,3,4.4,7.0,0.478,0,0
C001669,basic,EU,paid,5,7,25.97,3,59.2,2.39,0.658,0,1
C001670,pro,EU,paid,12,10,51.61,0,41.4,2.93,0.467,0,0
C001671,basic,LATAM,sales,35,7,30.28,1,28.1,3.83,0.509,0,1
C001672,pro,NA,sales,44,5,55.74,1,41.3,3.15,0.337,0,0
C001673,pro,LATAM,organic,2,8,53.08,2,41.5,4.57,0.486,0,0
C001674,basic,NA,organic,5,11,25.1,4,27.0,3.83,0.628,0,1
C001675,pro,EU,paid,1,9,60.69,1,39.1,5.36,0.18,0,1
C001676,enterprise,EU,sales,32,24,176.91,2,34.0,3.25,0.295,0,0
C001677,pro,NA,organic,21,11,60.24,1,18.5,4.8,0.831,1,0
C001678,basic,LATAM,organic,4,8,25.36,5,10.2,3.56,0.736,0,0
C001679,pro,LATAM,paid,48,6,78.99,1,10.8,4.4,0.497,0,0
C001680,basic,LATAM,organic,32,9,32.88,0,5.2,3.92,0.561,0,0
C001681,pro,LATAM,organic,1,11,61.39,1,24.0,3.51,0.284,0,0
C001682,pro,EU,organic,42,8,51.82,5,40.7,2.57,0.162,1,1
C001683,pro,EU,organic,55,10,73.89,1,50.6,4.79,0.2,1,0
C001684,basic,APAC,paid,26,11,24.69,0,33.2,2.14,0.613,0,0
C001685,basic,NA,organic,57,6,21.62,1,55.4,4.5,0.138,1,1
C001686,basic,APAC,organic,26,11,27.24,2,-0.8,4.46,0.124,0,0
C001687,basic,EU,paid,5,7,27.37,1,54.4,6.69,0.601,0,0
C001688,basic,EU,organic,8,6,28.53,2,52.5,4.79,0.267,0,0
C001689,pro,NA,organic,5,11,70.51,0,-7.3,0.98,0.234,0,0
C001690,basic,NA,organic,19,9,24.27,0,-1.3,2.26,0.548,0,0
C001691,pro,NA,organic,24,8,65.8,0,11.2,3.57,0.343,0,0
C001692,enterprise,NA,paid,27,42,196.36,0,40.0,3.03,0.632,0,0
C001693,basic,NA,organic,29,8,25.62,2,-28.9,4.1,0.402,1,0
C001694,pro,NA,organic,52,9,59.32,2,34.4,1.84,0.447,0,0
C001695,pro,NA,organic,1,10,65.37,1,42.0,1.09,0.411,0,1
C001696,basic,EU,organic,54,9,26.19,0,73.9,2.27,0.534,0,0
C001697,basic,NA,organic,15,10,20.68,3,64.9,6.6,0.269,1,0
C001698,pro,APAC,organic,58,7,67.04,2,17.4,5.12,0.376,0,0
C001699,enterprise,NA,organic,9,25,210.32,3,12.5,2.81,0.283,0,1
C001700,pro,EU,organic,7,9,49.49,1,56.2,3.85,0.405,0,0
C001701,enterprise,NA,sales,8,37,299.8,2,59.6,2.21,0.548,1,0
C001702,enterprise,EU,organic,18,32,232.82,3,41.4,4.79,0.26,0,1
C001703,basic,EU,organic,57,6,30.11,0,-2.5,2.13,0.707,0,0
C001704,pro,EU,paid,28,8,56.28,0,27.0,3.05,0.635,0,0
C001705,basic,NA,organic,10,9,26.33,3,13.9,2.53,0.074,0,1
C001706,enterprise,EU,partner,39,35,253.03,2,-2.8,3.26,0.689,0,0
C001707,basic,NA,organic,31,16,28.81,1,35.1,4.0,0.703,0,0
C001708,basic,EU,organic,43,11,25.28,3,5.5,3.57,0.244,1,1
C001709,pro,NA,sales,45,8,66.86,1,85.0,4.99,0.489,0,0
C001710,basic,EU,organic,48,4,15.95,5,1.8,2.2,0.417,0,1
C001711,pro,NA,organic,10,5,54.11,0,-31.7,0.11,0.498,0,1
C001712,basic,APAC,paid,30,9,31.97,1,32.8,3.84,0.621,1,0
C001713,enterprise,NA,sales,38,34,248.16,2,66.1,5.87,0.701,0,0
C001714,pro,NA,organic,34,8,63.47,1,32.0,2.17,0.307,0,0
C001715,basic,NA,paid,59,5,22.65,4,14.7,4.41,0.601,0,0
C001716,pro,NA,organic,58,11,76.31,1,1.2,2.96,0.583,0,0
C001717,basic,EU,paid,49,8,21.41,4,-8.1,2.49,0.818,0,0
C001718,pro,APAC,organic,15,7,50.61,1,13.1,2.49,0.362,0,0
C001719,pro,APAC,paid,32,6,61.2,0,2.3,4.3,0.586,0,1
C001720,pro,NA,organic,49,5,80.5,2,32.5,5.49,0.815,0,0
C001721,basic,NA,paid,17,11,21.67,1,24.1,5.27,0.519,1,0
C001722,basic,APAC,organic,43,10,25.79,1,29.8,4.8,0.778,0,0
C001723,pro,NA,paid,15,11,55.26,1,5.6,3.8,0.463,0,1
C001724,pro,NA,paid,9,10,63.46,4,23.2,2.7,0.619,0,0
C001725,basic,APAC,partner,15,9,27.72,1,52.0,4.91,0.839,0,0
C001726,basic,NA,sales,56,12,28.25,1,-16.7,5.47,0.621,0,0
C001727,basic,NA,organic,60,5,27.77,1,6.7,3.0,0.311,0,0
C001728,pro,NA,paid,52,5,56.05,2,20.0,2.98,0.274,0,0
C001729,basic,EU,organic,17,9,25.64,1,16.6,4.19,0.687,0,0
C001730,basic,NA,sales,47,5,23.22,1,65.6,2.18,0.515,0,0
C001731,enterprise,EU,paid,14,17,232.25,3,-13.2,3.92,0.541,1,0
C001732,basic,NA,organic,8,12,27.07,1,-45.1,0.82,0.777,1,0
C001733,pro,NA,organic,16,5,65.95,1,57.0,5.04,0.288,0,0
C001734,basic,NA,partner,9,15,26.62,2,-9.2,3.77,0.59,0,0
C001735,pro,APAC,partner,39,10,71.6,3,8.1,3.78,0.01,0,0
C001736,pro,NA,partner,41,8,71.73,4,35.8,4.34,0.52,1,1
C001737,pro,APAC,paid,3,9,68.36,2,59.4,2.93,0.792,0,0
C001738,basic,NA,organic,7,7,13.33,3,10.0,4.95,0.283,0,1
C001739,basic,NA,sales,29,13,22.96,1,12.2,5.26,0.491,0,0
C001740,pro,NA,paid,7,11,56.28,3,-2.9,4.65,0.547,0,0
C001741,basic,EU,paid,50,10,20.97,0,28.6,4.67,0.24,1,1
C001742,basic,EU,paid,25,12,25.68,0,65.6,7.0,0.405,0,0
C001743,basic,APAC,paid,25,8,19.8,2,12.0,5.85,0.269,0,0
C001744,enterprise,LATAM,paid,1,29,168.68,0,5.3,2.73,0.46,0,0
C001745,pro,APAC,paid,43,8,77.0,2,24.5,3.85,0.371,0,0
C001746,pro,EU,sales,44,7,51.3,1,41.9,1.23,0.158,1,0
C001747,pro,EU,sales,46,6,80.21,1,48.3,4.61,0.49,0,0
C001748,basic,EU,organic,33,7,25.84,3,23.3,2.83,0.442,0,0
C001749,basic,NA,organic,17,8,27.62,2,67.4,6.08,0.46,0,0
C001750,basic,APAC,paid,5,6,26.03,4,43.2,4.57,0.409,0,1
C001751,pro,APAC,paid,19,15,81.97,3,28.2,2.93,0.211,0,0
C001752,basic,NA,paid,33,8,33.44,0,27.2,3.72,0.461,0,0
C001753,pro,LATAM,sales,7,9,72.17,0,-24.8,5.13,0.127,0,0
C001754,pro,APAC,organic,4,11,85.4,0,12.8,4.72,0.56,0,0
C001755,basic,NA,organic,14,9,25.53,1,1.9,2.62,0.564,0,0
C001756,pro,LATAM,sales,5,4,64.91,1,21.3,5.57,0.678,0,1
C001757,basic,NA,sales,1,4,24.3,3,5.9,0.49,0.394,0,0
C001758,enterprise,NA,organic,30,47,189.26,1,-7.6,1.66,0.747,0,0
C001759,enterprise,NA,organic,45,21,202.48,1,49.6,3.52,0.506,0,0
C001760,enterprise,EU,organic,30,29,204.63,2,-15.1,3.03,0.397,0,0
C001761,basic,NA,organic,6,3,26.84,6,88.1,4.0,0.406,0,0
C001762,basic,LATAM,paid,21,6,19.43,1,0.5,2.0,0.09,0,0
C001763,basic,NA,organic,3,9,28.44,2,25.8,2.57,0.102,0,0
C001764,basic,NA,organic,38,8,22.56,3,-7.4,2.09,0.579,0,1
C001765,basic,EU,paid,14,7,25.84,3,3.4,1.98,0.204,0,0
C001766,basic,NA,paid,24,10,19.9,1,48.0,3.47,0.731,0,0
C001767,enterprise,APAC,paid,55,30,252.73,0,9.1,2.12,0.559,0,0
C001768,basic,NA,organic,36,6,12.98,0,11.1,2.93,0.186,0,0
C001769,basic,LATAM,organic,46,3,22.83,2,52.3,2.98,0.556,0,1
C001770,pro,EU,organic,21,8,66.82,2,75.8,3.57,0.713,0,0
C001771,pro,NA,sales,56,10,70.48,0,17.6,1.21,0.396,0,0
C001772,pro,NA,organic,43,7,64.18,3,-20.3,4.17,0.465,0,0
C001773,pro,NA,paid,31,4,70.25,1,19.1,2.69,0.949,0,0
C001774,pro,LATAM,paid,35,13,72.7,1,21.2,4.02,0.902,0,0
C001775,pro,EU,sales,38,6,68.25,2,26.9,3.37,0.354,0,0
C001776,basic,NA,organic,10,7,27.29,5,43.3,4.04,0.431,1,0
C001777,pro,NA,organic,16,7,67.52,2,48.3,3.88,0.649,1,0
C001778,basic,APAC,partner,42,9,26.44,1,7.4,6.04,0.52,0,0
C001779,basic,NA,organic,27,5,26.89,5,30.5,1.52,0.066,0,1
C001780,basic,APAC,paid,48,8,26.3,1,31.8,6.01,0.356,0,0
C001781,basic,APAC,organic,32,3,27.69,2,72.2,5.31,0.679,0,0
C001782,pro,NA,sales,4,6,66.28,1,50.3,3.11,0.295,0,0
C001783,basic,EU,paid,40,17,20.67,0,11.7,4.68,0.498,1,0
C001784,basic,NA,organic,37,10,20.8,3,-3.1,6.67,0.206,1,0
C001785,basic,NA,partner,22,4,28.32,4,16.1,1.63,0.365,0,1
C001786,pro,LATAM,paid,48,4,78.68,0,29.3,3.91,0.683,1,1
C001787,basic,EU,paid,22,11,23.47,0,21.2,2.02,0.203,0,0
C001788,pro,APAC,organic,7,7,69.39,2,5.1,4.12,0.446,0,1
C001789,pro,EU,organic,8,10,56.66,2,6.1,4.97,0.628,1,1
C001790,basic,NA,paid,55,8,28.06,2,50.9,2.22,0.14,0,0
C001791,pro,APAC,organic,23,4,63.73,3,-19.3,2.82,0.562,0,0
C001792,basic,EU,sales,25,4,15.99,2,58.8,3.55,0.233,1,0
C001793,basic,NA,organic,19,14,26.66,2,28.8,4.91,0.614,1,0
C001794,pro,NA,paid,45,7,48.39,0,7.2,5.12,0.471,0,0
C001795,enterprise,EU,organic,37,44,253.85,0,28.7,4.34,0.324,0,0
C001796,basic,APAC,paid,54,7,23.25,4,51.9,4.05,0.388,0,1
C001797,pro,NA,organic,54,13,73.25,0,34.4,3.67,0.794,0,0
C001798,basic,APAC,organic,60,8,29.77,1,13.2,4.94,0.524,0,0
C001799,pro,NA,organic,20,10,60.95,0,16.4,4.4,0.416,0,0
C001800,pro,NA,paid,36,12,72.98,2,22.1,4.71,0.099,0,0
C001801,pro,NA,organic,21,6,66.8,0,39.3,3.95,0.401,0,0
C001802,pro,APAC,partner,43,6,66.51,2,-12.2,1.87,0.18,0,1
C001803,basic,NA,organic,45,4,21.47,3,14.5,2.04,0.206,0,0
C001804,pro,EU,paid,16,8,73.01,1,26.0,4.34,0.368,0,0
C001805,pro,NA,paid,52,5,69.78,1,27.3,2.98,0.736,0,0
C001806,pro,EU,organic,18,6,61.04,2,18.0,4.31,0.534,0,0
C001807,basic,APAC,organic,59,13,25.99,1,30.4,3.02,0.363,0,0
C001808,basic,NA,organic,52,11,33.09,1,-22.3,2.55,0.636,0,0
C001809,basic,LATAM,paid,2,10,18.97,4,-16.9,4.63,0.102,1,0
C001810,basic,NA,sales,24,9,20.3,2,63.5,1.79,0.719,0,0
C001811,basic,NA,organic,24,9,26.49,2,26.7,4.44,0.633,0,0
C001812,basic,EU,paid,50,3,16.42,2,23.6,3.11,0.227,0,0
C001813,pro,APAC,paid,44,10,74.32,0,-16.5,2.57,0.452,0,1
C001814,basic,NA,paid,4,11,20.99,0,-24.1,3.06,0.652,0,0
C001815,pro,EU,paid,51,10,67.29,1,37.2,3.82,0.465,0,1
C001816,basic,NA,sales,14,9,29.23,2,60.3,6.09,0.292,0,0
C001817,pro,EU,paid,23,10,62.26,0,4.1,4.3,0.583,0,0
C001818,basic,EU,partner,11,8,15.03,1,34.7,5.16,0.614,1,1
C001819,basic,LATAM,organic,10,6,14.4,4,55.0,4.62,0.41,1,0
C001820,pro,EU,partner,32,13,53.49,3,19.8,3.9,0.23,0,0
C001821,enterprise,EU,sales,6,40,155.55,0,58.9,3.05,0.149,0,0
C001822,basic,EU,sales,5,6,19.62,2,18.6,3.04,0.382,0,1
C001823,basic,NA,organic,48,6,30.3,0,34.3,3.35,0.844,0,0
C001824,pro,NA,partner,21,14,50.14,0,71.8,5.09,0.602,0,0
C001825,pro,LATAM,organic,39,6,54.27,2,45.8,6.87,0.064,0,0
C001826,basic,NA,paid,60,5,29.58,1,24.4,3.15,0.715,0,0
C001827,basic,APAC,organic,4,9,16.04,0,12.2,3.92,0.228,0,0
C001828,basic,NA,paid,48,12,28.18,1,55.0,3.73,0.158,1,0
C001829,enterprise,APAC,organic,7,25,182.56,2,42.7,3.05,0.287,1,0
C001830,basic,NA,organic,46,8,16.79,5,44.6,0.85,0.335,0,0
C001831,basic,LATAM,organic,19,8,17.58,2,31.6,5.6,0.925,0,0
C001832,enterprise,EU,organic,9,40,238.34,1,49.1,4.38,0.381,0,0
C001833,basic,NA,organic,14,6,28.1,2,4.9,4.45,0.058,0,0
C001834,basic,EU,partner,22,7,29.16,4,9.8,2.9,0.74,0,0
C001835,basic,EU,paid,44,10,24.53,2,5.1,4.54,0.496,0,0
C001836,basic,NA,partner,41,7,22.83,4,43.2,2.02,0.518,0,0
C001837,basic,NA,partner,44,7,27.2,2,11.1,4.05,0.147,0,0
C001838,basic,APAC,organic,2,7,23.95,5,8.1,2.19,0.182,0,0
C001839,pro,APAC,paid,59,8,49.09,3,31.4,2.25,0.095,1,0
C001840,pro,NA,paid,27,9,70.01,0,2.6,3.54,0.083,0,0
C001841,basic,APAC,organic,7,3,24.38,0,40.2,3.17,0.532,0,0
C001842,pro,NA,paid,56,5,67.93,1,13.8,5.88,0.427,0,1
C001843,basic,NA,paid,48,3,29.18,0,62.9,1.23,0.75,1,0
C001844,enterprise,EU,paid,5,40,255.32,0,61.8,4.35,0.317,1,1
C001845,basic,NA,paid,27,12,22.74,1,69.6,5.11,0.245,0,0
C001846,pro,NA,organic,55,12,54.68,3,0.2,2.67,0.417,0,0
C001847,basic,EU,partner,41,6,29.57,2,21.2,3.21,0.706,0,1
C001848,pro,NA,organic,12,4,63.63,1,54.4,4.62,0.755,1,0
C001849,basic,NA,sales,43,2,22.66,2,70.4,2.32,0.661,0,0
C001850,pro,APAC,organic,12,4,53.64,2,-10.5,3.64,0.628,0,0
C001851,basic,EU,organic,22,8,22.82,1,44.6,3.43,0.345,1,0
C001852,enterprise,APAC,organic,12,46,203.18,2,32.9,4.14,0.55,0,0
C001853,basic,EU,organic,42,10,18.36,0,35.7,3.83,0.725,0,0
C001854,pro,EU,organic,56,9,58.07,0,1.9,3.47,0.691,1,0
C001855,pro,NA,organic,3,4,76.63,0,17.9,3.55,0.324,0,0
C001856,enterprise,APAC,paid,37,26,213.87,1,52.8,2.99,0.228,0,0
C001857,basic,NA,sales,15,11,24.26,2,52.1,4.72,0.116,0,0
C001858,basic,NA,organic,46,19,13.65,0,34.2,3.89,0.361,0,0
C001859,basic,APAC,paid,9,6,22.66,4,59.4,3.79,0.192,0,0
C001860,basic,APAC,sales,22,7,21.31,1,51.0,5.76,0.259,1,0
C001861,pro,EU,organic,13,10,71.68,4,68.9,4.75,0.57,0,0
C001862,enterprise,NA,partner,53,22,214.95,1,43.2,2.88,0.713,0,0
C001863,enterprise,NA,organic,5,41,211.9,0,99.8,6.67,0.277,0,0
C001864,basic,EU,organic,35,7,17.38,2,20.6,3.07,0.118,0,1
C001865,pro,APAC,organic,8,8,74.07,2,79.2,7.0,0.651,0,0
C001866,pro,EU,organic,36,10,72.39,1,3.4,0.0,0.165,1,1
C001867,enterprise,NA,paid,47,44,173.54,1,25.6,2.92,0.103,0,0
C001868,basic,NA,partner,46,6,20.01,2,46.1,3.46,0.523,0,0
C001869,basic,EU,organic,3,13,22.49,1,-38.3,3.36,0.682,0,0
C001870,pro,EU,sales,47,9,70.24,1,14.4,3.21,0.283,0,1
C001871,basic,NA,organic,18,8,26.93,3,84.0,4.33,0.574,0,0
C001872,basic,NA,organic,41,8,27.16,0,65.4,2.88,0.597,0,0
C001873,enterprise,NA,sales,58,44,182.06,3,-9.1,3.73,0.396,0,0
C001874,enterprise,NA,sales,8,41,247.87,0,-11.9,4.05,0.749,0,0
C001875,enterprise,EU,paid,22,37,220.29,1,-9.7,7.0,0.879,0,0
C001876,pro,NA,organic,53,8,63.99,0,6.9,5.85,0.532,0,0
C001877,basic,EU,organic,9,7,13.53,1,27.6,4.48,0.053,0,0
C001878,basic,APAC,organic,16,7,14.75,2,49.7,5.68,0.54,0,0
C001879,basic,LATAM,partner,33,8,19.07,4,55.0,0.55,0.875,0,1
C001880,pro,LATAM,organic,60,8,62.38,1,74.3,1.54,0.82,0,0
C001881,basic,NA,paid,18,10,24.65,4,62.7,3.32,0.719,0,0
C001882,pro,NA,organic,24,4,57.43,0,-30.3,2.11,0.297,0,0
C001883,basic,NA,organic,48,4,26.96,4,16.2,4.39,0.692,0,0
C001884,pro,APAC,organic,8,7,53.73,0,-6.4,4.86,0.267,0,0
C001885,basic,NA,paid,20,12,21.59,4,87.6,3.32,0.304,0,0
C001886,basic,NA,paid,19,8,17.4,1,18.9,2.53,0.451,0,0
C001887,basic,NA,sales,25,9,22.3,1,9.9,5.55,0.414,0,0
C001888,basic,NA,sales,35,10,27.16,2,47.7,1.0,0.507,0,0
C001889,pro,APAC,paid,14,15,71.19,1,22.1,3.2,0.611,0,1
C001890,basic,EU,organic,24,4,28.14,1,56.3,2.2,0.133,0,1
C001891,basic,EU,sales,56,10,23.06,1,13.3,3.54,0.556,0,0
C001892,pro,LATAM,sales,50,10,64.51,2,52.6,3.12,0.62,0,0
C001893,pro,NA,sales,58,10,77.73,1,-34.7,3.33,0.396,1,1
C001894,basic,NA,organic,41,12,22.45,0,92.2,4.0,0.359,0,0
C001895,basic,NA,organic,35,7,24.4,0,47.1,6.32,0.113,0,0
C001896,basic,EU,partner,13,10,26.71,1,37.2,5.13,0.455,0,0
C001897,pro,EU,organic,10,7,77.15,2,16.1,3.18,0.163,0,0
C001898,basic,NA,organic,33,12,28.74,2,27.6,2.86,0.17,0,0
C001899,basic,LATAM,organic,25,8,24.98,0,27.1,4.21,0.459,0,0
C001900,basic,NA,paid,48,4,22.15,1,23.5,1.46,0.158,0,0
C001901,pro,NA,organic,1,12,70.84,0,35.7,0.63,0.188,0,0
C001902,basic,EU,paid,54,11,24.03,1,25.2,3.81,0.462,0,0
C001903,pro,LATAM,paid,11,9,61.23,0,26.9,3.46,0.863,0,0
C001904,basic,EU,paid,24,7,23.15,5,18.2,5.59,0.836,1,0
C001905,pro,LATAM,organic,22,3,74.23,0,24.9,3.4,0.784,1,1
C001906,basic,NA,sales,56,10,17.18,3,34.4,4.73,0.556,0,1
C001907,basic,EU,organic,44,6,27.02,2,32.0,4.28,0.282,1,1
